year,female,adult,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
1990,0,0,0,1,68.612518,140.59683,26.629099,7.4674788,28.529158,159.87604,17.893673,45.229435,439.14481,1529.6798,57.933968
1990,0,0,0,2,88.779808,175.86108,28.389984,6.5350113,49.110737,171.744,23.253246,46.821129,466.22665,1428.2203,84.335136
1990,0,0,0,3,105.29716,181.7099,24.803986,6.0453534,59.270893,148.25084,37.656685,51.358288,549.28113,1810.0894,122.00745
1990,0,0,0,999,81.479958,159.3631,26.937563,6.916954,40.575459,162.06454,22.93646,46.769131,466.29132,1540.3137,77.380341
1990,0,0,1,1,87.010132,127.03091,34.522205,7.5408797,35.120655,211.828,33.59837,53.181725,518.77173,1677.8182,94.391167
1990,0,0,1,2,107.13762,140.27872,34.714809,6.4120245,54.363899,230.58597,48.737801,57.776306,593.64246,1906.874,152.05003
1990,0,0,1,3,108.60152,123.21923,27.944361,6.2537808,60.728664,231.48047,77.070679,63.985909,718.29443,2374.7087,217.04948
1990,0,0,1,999,99.800873,130.61992,32.826511,6.8031044,48.680031,223.62254,50.516811,57.676014,598.2959,1944.2855,147.32727
1990,0,0,999,1,74.852364,135.99573,29.30617,7.4923739,30.764769,177.49637,23.220169,47.926579,466.15152,1579.9232,70.299004
1990,0,0,999,2,96.14843,161.57872,30.928699,6.4856458,51.219299,195.36252,33.482464,51.218414,517.36993,1620.3467,111.51514
1990,0,0,999,3,107.02287,151.16315,26.444048,6.1542048,60.032215,191.71753,58.24065,57.953064,637.54834,2104.9619,171.64317
1990,0,0,999,999,88.772278,147.92238,29.281555,6.8716383,43.801342,186.56664,33.914341,51.110424,518.83344,1701.1077,105.2215
1990,0,1,0,1,71.774796,201.56528,32.970757,8.5691586,34.231915,105.71659,13.284125,45.448952,400.00793,1424.6174,37.445995
1990,0,1,0,2,90.611717,235.59213,32.786133,7.511692,54.743271,109.76992,16.58255,47.942627,419.90701,1511.2631,53.091026
1990,0,1,0,3,102.02844,230.3512,28.158798,5.6429038,64.467285,105.51345,25.510853,54.181252,483.29071,2007.5585,75.760895
1990,0,1,0,999,84.510429,219.48439,31.957926,7.6127315,47.567165,107.13684,16.876884,48.064587,423.55493,1570.4727,50.617088
1990,0,1,1,1,91.2742,179.00122,42.434303,8.2944965,44.497253,160.20726,25.739809,54.577209,480.2619,1761.4807,65.262466
1990,0,1,1,2,111.53471,189.70674,39.478905,6.5987592,63.222664,165.68161,33.843864,60.64996,549.57568,2248.9849,99.811653
1990,0,1,1,3,106.9848,172.66148,32.392326,5.2437325,68.159859,169.82819,49.006996,67.605186,635.1402,2744.325,131.94194
1990,0,1,1,999,103.79661,180.77005,38.041405,6.6716452,59.098064,165.37086,36.372082,61.085159,556.58875,2263.0588,99.824242
1990,0,1,999,1,78.737862,193.50786,36.350105,8.4710789,37.897575,125.17472,17.731937,48.708572,428.66589,1544.9083,47.379009
1990,0,1,999,2,99.927124,215.16292,35.765911,7.1052337,58.518497,134.66312,24.267691,53.600227,477.63852,1839.714,73.892136
1990,0,1,999,3,104.87323,197.23917,30.588705,5.4137921,66.5867,142.42802,38.99688,61.886154,570.44739,2430.4385,108.007
1990,0,1,999,999,93.083038,202.27606,34.662003,7.1944232,52.692593,133.02158,25.542398,53.852165,482.68777,1878.3236,72.489418
1990,0,999,0,1,70.254898,172.26175,29.922737,8.0396538,31.490973,131.7475,15.499633,45.343445,418.81845,1475.114,47.293221
1990,0,999,0,2,89.803467,209.23816,30.846506,7.0807705,52.258137,137.11357,19.525734,47.447811,440.34375,1474.6238,66.876274
1990,0,999,0,3,103.35516,210.6086,26.797142,5.8062506,62.358166,122.85976,30.440619,53.035461,510.07498,1927.4094,94.531502
1990,0,999,0,999,83.136993,192.23698,29.682659,7.2973995,44.398472,132.03046,19.623127,47.477474,442.92334,1556.8043,62.746387
1990,0,999,1,1,89.308662,155.04529,38.787189,7.9471135,40.175072,184.00206,29.362246,53.933956,498.01315,1722.9161,78.689461
1990,0,999,1,2,109.78692,170.05966,37.585232,6.5245342,59.701405,191.48036,39.764038,59.507713,567.09174,2112.9998,120.57581
1990,0,999,1,3,107.56137,155.02884,30.806044,5.6039472,65.509666,191.81531,59.015377,66.314438,664.79559,2612.5083,162.29393
1990,0,999,1,999,102.17233,160.38397,35.921547,6.7250829,54.863125,189.0502,42.121922,59.699337,573.54272,2133.4771,119.13425
1990,0,999,999,1,76.897011,166.26012,33.012871,8.0073938,34.518238,149.96335,20.332119,48.338085,446.4256,1561.4976,58.237904
1990,0,999,999,2,98.330414,192.52065,33.721924,6.8434234,55.434181,160.31192,28.161434,52.593781,494.42719,1747.0193,89.789909
1990,0,999,999,3,105.68703,179.79582,29.01963,5.6940956,64.105316,161.08792,46.282139,60.397175,595.85034,2307.2205,132.09822
1990,0,999,999,999,91.214813,178.71989,32.330189,7.0545325,48.839241,156.22729,29.170689,52.663929,498.35284,1801.5206,86.675072
1990,1,0,0,1,72.29969,141.23663,29.22373,7.4596524,32.989029,142.27689,18.36091,44.266769,441.10519,1591.9781,61.033619
1990,1,0,0,2,96.162971,177.76321,31.4151,6.4618697,53.914936,150.41806,24.144686,45.7547,474.24442,1483.4811,89.274429
1990,1,0,0,3,116.88803,183.65196,25.645027,5.8754311,57.763577,130.49982,39.960567,50.433712,577.96234,1878.0468,123.7951
1990,1,0,0,999,87.689812,160.60585,29.393145,6.8615627,44.162563,143.15237,23.840574,45.775383,474.62515,1601.2405,80.866959
1990,1,0,1,1,92.217705,127.47101,35.555073,7.4828844,38.019451,193.40466,34.785236,52.006001,534.37244,1739.1946,97.164726
1990,1,0,1,2,117.22481,142.34335,35.774487,6.2314858,55.354012,205.31204,51.402615,56.414852,624.23138,1971.5225,156.43983
1990,1,0,1,3,121.08968,126.11646,27.720173,5.9397922,56.676994,202.15489,82.617409,62.202873,763.47577,2453.4021,216.71838
1990,1,0,1,999,108.64323,132.27716,33.532551,6.6345925,49.04213,199.88715,53.373833,56.269829,626.97491,2011.261,149.79184
1990,1,0,999,1,79.068741,136.55844,31.37541,7.4675474,34.698597,159.65244,23.942646,46.896912,472.80167,1642.009,73.312614
1990,1,0,999,2,104.64672,163.49602,33.17107,6.3690705,54.494598,172.52946,35.124233,50.04863,534.65942,1680.0651,116.32879
1990,1,0,999,3,119.08591,153.55496,26.730541,5.9090981,57.195175,167.9828,62.274487,56.590195,675.00494,2179.0168,172.40355
1990,1,0,999,999,96.049339,149.30389,31.044592,6.7710114,46.109303,165.78716,35.623096,49.962223,535.40625,1764.8214,108.36507
1990,1,1,0,1,76.916412,201.71463,37.180977,8.7164326,39.869503,93.354576,13.775611,44.74519,402.94815,1504.7271,40.102615
1990,1,1,0,2,100.52434,236.90205,36.875084,7.4322476,59.211479,94.528503,17.600836,47.337437,435.47928,1609.6527,57.81852
1990,1,1,0,3,114.75466,230.6338,28.490137,5.4187894,60.622295,90.176186,27.976282,53.713406,521.37524,2144.4446,80.452034
1990,1,1,0,999,93.038506,220.18475,35.312855,7.588685,51.004837,93.132484,18.020638,47.489361,438.57584,1671.7897,54.619797
1990,1,1,1,1,99.103966,179.69502,43.629532,8.2345877,47.450367,143.63136,27.025789,53.462269,501.69308,1861.9824,69.067154
1990,1,1,1,2,126.07188,193.97203,39.962605,6.2152267,61.577526,141.121,36.213322,59.448265,591.82562,2380.3818,105.64308
1990,1,1,1,3,120.92425,178.65704,30.708273,4.788516,60.595913,139.82867,52.698978,65.791321,683.31482,2875.6934,134.903
1990,1,1,1,999,116.27545,184.49023,37.898376,6.3304944,57.030792,141.42851,39.0989,59.827797,596.16888,2394.8228,104.72162
1990,1,1,999,1,84.948883,193.74295,39.515522,8.5419922,42.613972,111.55608,18.572521,47.900997,438.69638,1634.0627,50.588531
1990,1,1,999,2,112.19083,217.29771,38.285027,6.8764853,60.291954,115.80534,26.100378,52.867943,506.8761,1961.6123,79.657997
1990,1,1,999,3,118.3634,200.23143,29.787577,5.0501285,60.606865,119.21905,42.437145,60.778049,616.09735,2572.1685,112.30163
1990,1,1,999,999,103.61691,203.93517,36.489891,7.0159059,53.748093,115.11878,27.616314,53.106316,510.31854,2000.9435,77.428169
1990,1,999,0,1,74.733833,173.12337,33.419147,8.122283,36.616726,116.48282,15.943333,44.519012,420.98706,1545.9753,49.997845
1990,1,999,0,2,98.644936,211.41794,34.522266,7.0140924,56.929092,118.61242,20.42071,46.655403,452.18393,1555.2828,71.373489
1990,1,999,0,3,115.58408,212.36803,27.384005,5.596324,59.510868,105.85334,32.635574,52.438313,543.37537,2040.8734,97.303093
1990,1,999,0,999,90.671371,193.81729,32.693005,7.2668867,47.976696,115.26948,20.596333,46.730816,454.52997,1640.5673,66.235847
1990,1,999,1,1,96.01506,156.26939,40.007648,7.8974032,43.220032,165.95767,30.506367,52.80904,516.35168,1806.9047,81.670601
1990,1,999,1,2,122.72781,174.45705,38.379551,6.2213726,59.225117,165.38441,41.954689,58.301674,604.07465,2225.8381,124.84363
1990,1,999,1,3,120.97903,161.25797,29.71875,5.1697674,59.298145,160.46834,62.606625,64.602989,709.86053,2735.8494,161.9966
1990,1,999,1,999,113.32381,164.29758,36.209957,6.4481006,53.941292,164.03656,44.61953,58.451805,608.0827,2246.4856,122.15189
1990,1,999,999,1,82.219055,167.19534,35.736515,8.0431871,38.939301,133.88457,21.065573,47.434856,454.52957,1637.7517,61.138069
1990,1,999,999,2,109.11351,195.35143,36.19899,6.6695056,57.927151,138.94373,29.781305,51.717915,518.20923,1846.7662,94.616402
1990,1,999,999,3,118.62086,183.59851,28.698217,5.3562179,59.391129,136.59576,49.506081,59.285728,637.08881,2432.0708,133.71864
1990,1,999,999,999,100.45016,181.07397,34.211231,6.9134264,50.55154,136.32166,30.966862,51.79063,520.81683,1902.135,90.374138
1990,999,0,0,1,70.413322,140.9093,27.896309,7.4636559,30.707346,151.28064,18.12187,44.759266,440.10223,1560.1061,59.447826
1990,999,0,0,2,92.375351,176.7874,29.863195,6.499392,51.450348,161.35843,23.68737,46.301785,470.13126,1455.132,86.74054
1990,999,0,0,3,110.95164,182.65732,25.214277,5.9624581,58.535561,139.59117,38.780609,50.907242,563.27295,1843.2416,122.87953
1990,999,0,0,999,84.509285,159.96935,28.13546,6.8899326,42.32534,152.8387,23.377512,46.284355,470.35678,1570.0354,79.081207
1990,999,0,1,1,89.557442,127.24619,35.027439,7.5125113,36.538616,202.81613,34.178932,52.606613,526.40289,1707.8407,95.747864
1990,999,0,1,2,112.06482,141.2872,35.232422,6.3238382,54.84753,218.24063,50.039459,57.11129,608.58392,1938.4523,154.19427
1990,999,0,1,3,114.70441,124.63509,27.834803,6.1003366,58.748634,217.14923,79.781334,63.114552,740.37427,2413.1658,216.88768
1990,999,0,1,999,104.12294,131.42996,33.171616,6.7207379,48.857021,212.02092,51.9133,56.988686,612.31396,1977.0226,148.53194
1990,999,0,999,1,76.912712,136.27071,30.317314,7.4802423,32.687054,168.77684,23.573212,47.423428,469.40115,1610.2617,71.771622
1990,999,0,999,2,100.29205,162.51357,32.022041,6.4288058,52.81628,184.22951,34.282963,50.648048,525.80005,1649.4644,113.8622
1990,999,0,999,3,112.91309,152.33104,26.583939,6.0345225,58.646927,180.12819,60.210316,57.287594,655.83789,2141.1218,172.01445
1990,999,0,999,999,92.32502,148.59685,30.14229,6.8225112,44.928112,176.42188,34.748573,50.549862,526.9245,1732.2134,106.75623
1990,999,1,0,1,74.326546,201.6394,35.060261,8.6422501,37.029808,99.581413,13.528047,45.099678,401.46713,1464.3752,38.764458
1990,999,1,0,2,95.542778,236.24376,34.82019,7.4721723,56.965992,102.18804,17.089098,47.641575,427.65347,1560.2073,55.44273
1990,999,1,0,3,108.46396,230.49409,28.326353,5.5295711,62.522911,97.757545,26.757595,53.944664,502.54965,2076.7803,78.133148
1990,999,1,0,999,88.762398,219.83359,33.630642,7.6007423,49.281136,100.1545,17.447144,47.77779,431.04413,1620.9878,52.612778
1990,999,1,1,1,95.202003,179.34926,43.033886,8.2644424,45.978683,151.89195,26.38492,54.017895,491.01282,1811.8973,67.171089
1990,999,1,1,2,118.9341,191.87776,39.725105,6.4035416,62.385288,153.1803,35.049911,60.038296,571.08081,2315.8655,102.77984
1990,999,1,1,3,114.19041,175.76073,31.521799,5.0084205,64.249878,154.32076,50.915462,66.667557,660.04272,2812.2322,133.47256
1990,999,1,1,999,110.1538,182.66525,37.96854,6.4978495,58.044914,153.17371,37.761223,60.444607,576.75238,2330.1843,102.31915
1990,999,1,999,1,81.832314,193.62498,37.927174,8.5064096,40.247375,118.38966,18.150732,48.306221,433.66327,1589.3268,48.978054
1990,999,1,999,2,106.09159,216.23598,37.032166,6.9902511,59.409939,125.18407,25.188906,53.232136,492.33505,1900.9873,76.790398
1990,999,1,999,3,111.7829,198.7718,30.178368,5.2275238,63.52383,130.54037,40.758984,61.318584,593.82935,2503.0327,110.2067
1990,999,1,999,999,98.386505,203.11139,35.582287,7.1045461,53.224007,124.0081,26.58655,53.476658,496.599,1940.0588,74.975922
1990,999,999,0,1,72.460899,172.68611,31.644821,8.0803509,34.015553,124.2292,15.718167,44.937386,419.88654,1510.0153,48.625324
1990,999,999,0,2,94.161346,210.31256,32.658257,7.0479054,54.56041,127.99453,19.96686,47.057243,446.17969,1514.3799,69.092911
1990,999,999,0,3,109.45246,211.48584,27.08975,5.7015815,60.938511,114.38041,31.535015,52.737724,526.67847,1983.9823,95.913414
1990,999,999,0,999,86.857208,193.01729,31.169065,7.2823339,46.165276,123.75449,20.103662,47.108803,448.65433,1598.1636,64.46936
1990,999,999,1,1,92.634819,155.65242,39.392498,7.9224591,41.685276,175.05264,29.929695,53.376038,507.10852,1764.5718,80.168015
1990,999,999,1,2,116.27077,172.26291,37.983212,6.3726397,59.462769,178.40536,40.861629,58.903446,585.62146,2169.5359,122.71414
1990,999,999,1,3,114.36708,158.18837,30.254545,5.3837223,62.359055,175.91548,60.836933,65.446358,687.65344,2675.0696,162.14313
1990,999,999,1,999,107.762,162.34567,36.066113,6.5862455,54.401054,176.51213,43.373844,59.074013,590.85583,2190.1226,120.64684
1990,999,999,999,1,79.524681,166.72186,34.357624,8.0250664,36.701061,142.02473,20.69425,47.892132,450.42682,1599.1467,59.669811
1990,999,999,999,2,103.68313,193.92586,34.951538,6.757091,56.671692,149.70479,28.965536,52.159004,506.23257,1796.5336,92.185776
1990,999,999,999,3,112.19811,181.71014,28.857826,5.524003,61.732128,148.75821,47.905117,59.837658,616.61035,2370.072,132.91397
1990,999,999,999,999,95.804489,179.8898,33.265007,6.9844074,49.690201,146.33482,30.06333,52.229927,509.51675,1851.5228,88.51339
